Instituto Superior de Engenharia de Lisboa
    Laborat¢rio de Controlo de Sistemas


   Data: 05/04/22
   Hora: 12:11:01

UNIDADES:
   Tempo : seg.
   Canais: mV

POSICAO_DAS_VALVULAS:
   Valvula_A: 5
   Valvula_B: 0
   Valvula_C: 2.5

PARAMETROS_DO_CONTROLADOR:
   KP=3
   KI=0.3

Controlo: Nivel2

       Tabela de Dados



  Tempo  SetPoint  Nivel2   Caudal 
   352,5  3999,76  4390,39  3462,02
     353  3999,76  4387,34  3402,81
   353,5  3999,76  4381,24  3313,09
     354  3999,76  4383,07  3236,79
   354,5  3999,76  4373,91  3158,67
     355  3999,76  4373,91  3082,37
   355,5  3999,76  4379,41  3014,62
     356  3999,76  4380,02  2946,87
   356,5  3999,76  4378,19  2887,66
     357  3999,76  4369,64  2830,29
   357,5  3999,76  4375,13  2774,74
     358  3999,76  4361,71  2708,21
   358,5  3999,76  4356,82  2658,77
     359  3999,76  4359,26  2609,33
   359,5  3999,76  4352,55  2555,01
     360  3999,76  4347,67   2501,3
   360,5  3999,76  4339,12  2448,19
     361  3999,76  4337,29  2390,21
   361,5  3999,76   4326,3   2354,2
     362  3999,76  4326,91  2330,39
   362,5  3999,76  4309,21  2292,55
     363  3999,76  4303,11  2244,33
   363,5  3999,76  4301,89  2198,55
     364  3999,76  4289,07  2169,26
   364,5  3999,76  4282,36  2132,63
     365  3999,76  4272,59   2101,5
   365,5  3999,76  4262,21  2072,82
     366  3999,76  4253,06  2047,79
   366,5  3999,76  4239,02  2029,48
     367  3999,76  4228,64     2013
   367,5  3999,76  4229,25  2025,82
     368  3999,76  4216,44  2032,53
   368,5  3999,76  4205,45  2025,82
     369  3999,76  4199,96  2004,46
   369,5  3999,76  4181,65  1975,77
     370  3999,76  4176,76  1956,24
   370,5  3999,76  4163,33  1951,35
     371  3999,76  4157,23  1956,85
   371,5  3999,76  4140,14  1941,59
     372  3999,76   4126,1  1937,31
   372,5  3999,76  4116,34  1943,42
     373  3999,76  4107,79  1955,02
   373,5  3999,76  4101,69  1980,04
     374  3999,76  4085,21   2006,9
   374,5  3999,76  4076,66  2020,94
     375  3999,76  4067,51  2032,53
   375,5  3999,76  4054,08     2060
     376  3999,76  4045,53  2076,48
   376,5  3999,76  4039,43   2101,5
     377  3999,76  4030,88  2139,35
   377,5  3999,76  4013,79  2155,22
     378  3999,76  4004,64  2168,03
   378,5  3999,76  3998,54  2194,28
     379  3999,76  3983,89  2212,59
   379,5  3999,76  3980,83  2244,94
     380  3999,76  3971,68  2270,58
   380,5  3999,76  3961,91  2308,42
     381  3999,76  3954,59  2338,33
   381,5  3999,76  3953,98  2381,05
     382  3999,76  3941,16  2424,39
   382,5  3999,76  3928,34  2468,34
     383  3999,76   3925,9  2492,75
   383,5  3999,76  3924,07  2526,32
     384  3999,76  3911,25  2569,05
   384,5  3999,76  3906,37  2608,72
     385  3999,76  3905,15  2639,24
   385,5  3999,76   3890,5  2700,28
     386  3999,76  3883,18  2732,02
   386,5  3999,76  3881,34  2775,96
     387  3999,76  3872,19  2819,91
   387,5  3999,76  3873,41  2863,86
     388  3999,76  3866,08  2912,08
   388,5  3999,76  3856,32  2970,06
     389  3999,76  3847,77  3008,51
   389,5  3999,76  3852,66  3042,08
     390  3999,76  3846,55  3085,42
   390,5  3999,76  3834,96  3122,65
     391  3999,76  3839,84  3161,11
   391,5  3999,76  3841,06  3201,39
     392  3999,76  3841,06  3263,65
   392,5  3999,76  3834,35  3303,32
     393  3999,76  3830,68  3328,35
   393,5  3999,76  3833,12  3366,19
     394  3999,76  3834,96  3427,84
   394,5  3999,76  3834,96  3461,41
     395  3999,76  3824,58  3473,62
   395,5  3999,76  3827,63  3482,16
     396  3999,76   3825,8  3498,64
   396,5  3999,76  3827,02  3548,69
     397  3999,76   3825,8  3594,47
   397,5  3999,76  3823,97  3637,81
     398  3999,76  3825,19     3661
   398,5  3999,76  3827,02  3681,75
     399  3999,76  3823,36   3684,8
   399,5  3999,76  3823,97  3718,99
     400  3999,76  3819,09   3761,1
   400,5  3999,76  3828,85  3806,27
     401  3999,76  3830,07  3836,18
   401,5  3999,76  3828,24  3870,36
     402  3999,76   3831,9   3896,6
   402,5  3999,76  3836,18  3911,25
     403  3999,76  3834,35  3929,56
   403,5  3999,76  3834,96  3952,15
     404  3999,76  3836,18  3992,43
   404,5  3999,76  3842,89  4009,52
     405  3999,76  3848,38  4038,21
   405,5  3999,76  3848,99  4065,68
     406  3999,76  3851,44   4079,1
   406,5  3999,76   3861,2  4096,19
     407  3999,76  3878,29  4114,51
   407,5  3999,76  3875,24  4132,21
     408  3999,76  3881,34  4141,36
   408,5  3999,76  3888,67  4134,65
     409  3999,76  3897,82  4150,52
   409,5  3999,76  3895,38  4158,45
     410  3999,76  3897,82  4164,56
   410,5  3999,76  3899,66  4138,31
     411  3999,76  3906,98  4132,82
   411,5  3999,76  3899,66   4137,7
     412  3999,76  3905,15   4126,1
   412,5  3999,76  3909,42  4120,61
     413  3999,76  3917,36  4146,85
   413,5  3999,76  3919,19  4152,35
     414  3999,76  3926,51  4153,57
   414,5  3999,76  3932,61   4161,5
     415  3999,76  3948,48  4164,56
   415,5  3999,76  3946,04  4167,61
     416  3999,76  3957,03  4167,61
   416,5  3999,76  3965,58  4138,92
     417  3999,76  3974,12  4112,67
   417,5  3999,76  3979,61  4098,64
     418  3999,76  3985,11  4082,16
   418,5  3999,76  3985,72  4065,07
     419  3999,76  3983,89  4060,79
   419,5  3999,76  3995,48  4046,14
     420  3999,76  4000,37  4038,21
   420,5  3999,76  4001,59  4026,61
     421  3999,76   4002,2  4010,74
   421,5  3999,76   4008,3  3983,28
     422  3999,76  4021,12  3966,19
   422,5  3999,76  4029,05  3949,71
     423  3999,76   4019,9   3937,5
   423,5  3999,76  4020,51  3913,69
     424  3999,76     4026  3901,49
   424,5  3999,76  4032,11  3894,77
     425  3999,76  4032,72   3890,5
   425,5  3999,76   4049,2  3876,46
     426  3999,76  4046,14  3852,05
   426,5  3999,76  4053,47  3845,94
     427  3999,76  4052,25  3818,48
   427,5  3999,76  4063,23  3792,23
     428  3999,76  4063,84  3783,68
   428,5  3999,76  4064,46  3772,09
     429  3999,76  4062,62  3735,47
   429,5  3999,76  4069,34  3715,32
     430  3999,76  4070,56  3702,51
   430,5  3999,76  4071,78  3700,67
     431  3999,76  4071,17  3676,87
   431,5  3999,76  4077,27  3659,78
     432  3999,76  4073,61  3640,25
   432,5  3999,76  4077,88  3620,72
     433  3999,76  4083,99  3611,56
   433,5  3999,76  4091,31  3579,82
     434  3999,76  4082,16  3550,52
   434,5  3999,76  4082,77  3534,04
     435  3999,76  4078,49  3503,52
   435,5  3999,76   4079,1   3478,5
     436  3999,76  4073,61  3465,07
   436,5  3999,76  4085,21  3455,31
     437  3999,76  4086,43  3436,99
   437,5  3999,76  4086,43   3437,6
     438  3999,76  4089,48  3427,23
   438,5  3999,76  4081,55  3399,76
     439  3999,76  4085,21  3390,61
   439,5  3999,76   4084,6  3361,92
     440  3999,76  4087,65  3352,76
   440,5  3999,76  4088,26  3361,31
     441  3999,76  4086,43  3357,65
   441,5  3999,76   4090,7  3341,17
     442  3999,76  4085,21  3321,02
   442,5  3999,76  4075,44  3303,32
     443  3999,76  4081,55   3284,4
   443,5  3999,76  4082,77  3267,31
     444  3999,76  4078,49  3270,36
   444,5  3999,76  4077,88   3260,6
     445  3999,76  4071,78  3252,66
   445,5  3999,76  4069,34  3234,35
     446  3999,76   4066,9  3226,42
   446,5  3999,76  4065,68  3218,48
     447  3999,76  4071,78  3222,14
   447,5  3999,76  4070,56  3209,94
     448  3999,76  4063,23  3206,27
   448,5  3999,76  4052,86  3191,02
     449  3999,76   4055,3  3172,09
   449,5  3999,76  4057,74  3173,93
     450  3999,76  4053,47  3192,85
   450,5  3999,76  4054,69   3207,5
     451  3999,76  4050,42  3200,78
   451,5  3999,76  4057,74  3187,96
     452  3999,76   4043,7  3164,16
   452,5  3999,76  4048,59  3146,46
     453  3999,76  4043,09  3129,37
   453,5  3999,76  4039,43  3126,32
     454  3999,76  4041,26  3117,77
   454,5  3999,76  4025,39  3133,64
     455  3999,76  4028,44  3132,42
   455,5  3999,76  4028,44  3121,43
     456  3999,76  4025,39  3116,55
   456,5  3999,76  4025,39  3126,93
     457  3999,76  4028,44  3134,86
   457,5  3999,76  4016,85  3134,25
     458  3999,76  4022,95  3136,08
   458,5  3999,76  4018,07  3130,59
     459  3999,76  4017,46  3134,86
   459,5  3999,76  4016,24  3133,64
     460  3999,76  4004,64  3145,24
   460,5  3999,76  4007,69  3136,69
     461  3999,76  4004,64  3154,39
   461,5  3999,76  4002,81  3178,81
     462  3999,76  3997,31   3166,6
   462,5  3999,76  3992,43  3159,89
     463  3999,76   3990,6  3163,55
   463,5  3999,76   3990,6  3167,82
     464  3999,76  3978,39  3183,08
   464,5  3999,76  3977,78  3186,13
     465  3999,76  3977,78     3202
   465,5  3999,76   3972,9  3231,91
     466  3999,76  3976,56  3261,21
   466,5  3999,76  3969,85  3275,25
     467  3999,76   3972,9   3284,4
   467,5  3999,76  3969,85  3277,69
     468  3999,76  3968,63  3298,44
   468,5  3999,76   3972,9  3324,08
     469  3999,76  3969,24  3339,95
   469,5  3999,76   3966,8  3368,63
     470  3999,76  3963,13  3361,31
   470,5  3999,76  3962,52  3368,63
     471  3999,76  3957,64  3379,01
   471,5  3999,76  3958,86  3379,01
     472  3999,76   3966,8  3387,55
   472,5  3999,76  3957,03  3409,53
     473  3999,76   3955,2  3428,45
   473,5  3999,76  3952,15  3433,94
     474  3999,76  3951,54  3435,77
   474,5  3999,76   3961,3  3451,64
     475  3999,76  3962,52  3458,97
   475,5  3999,76  3963,74  3468,12
     476  3999,76  3957,03  3464,46
   476,5  3999,76  3954,59  3474,23
     477  3999,76  3960,69  3466,29
   477,5  3999,76  3959,47  3480,33
     478  3999,76  3956,42   3502,3
   478,5  3999,76  3957,64  3519,39
     479  3999,76  3954,59  3518,17
   479,5  3999,76  3951,54  3523,06
     480  3999,76  3949,71  3522,45
   480,5  3999,76  3949,71  3544,42
     481  3999,76  3955,81  3546,86
   481,5  3999,76  3945,43  3561,51
     482  3999,76  3942,99  3566,39
   482,5  3999,76  3942,99  3558,46
     483  3999,76   3949,1   3560,9
   483,5  3999,76  3953,37  3585,92
     484  3999,76  3950,32  3604,24
   484,5  3999,76  3960,08  3622,55
     485  3999,76  3960,08  3617,66
   485,5  3999,76  3960,69  3617,66
     486  3999,76   3966,8  3623,77
   486,5  3999,76  3971,68  3630,48
     487  3999,76  3969,85  3641,47
   487,5  3999,76  3970,46  3640,86
     488  3999,76  3974,73   3637,2
   488,5  4799,95  3977,17  3634,14
     489  4799,95  3975,95  3624,38
   489,5  4799,95  3969,85  3624,38
     490  4799,95  3969,24  4788,35
   490,5  4799,95  3980,83  4788,35
     491  4799,95  3986,94  6197,09
   491,5  4799,95  4002,81  6197,09
     492  4799,95  4028,44  6769,62
   492,5  4799,95  4042,48  6947,84
     493  4799,95  4059,57  7072,36
   493,5  4799,95  4076,66  7153,54
     494  4799,95  4105,35  7234,72
   494,5  4799,95   4126,1  7315,29
     495  4799,95  4139,53  7384,87
   495,5  4799,95  4159,67  7448,35
     496  4799,95  4183,48  7489,24
   496,5  4799,95  4209,72   7527,7
     497  4799,95  4224,37  7578,97
   497,5  4799,95  4244,51  7618,03
     498  4799,95  4270,76  7649,16
   498,5  4799,95  4299,45  7672,96
     499  4799,95  4322,03  7685,17
   499,5  4799,95   4355,6  7694,94
     500  4799,95  4374,52  7696,16
   500,5  4799,95  4403,82  7725,46
     501  4799,95  4427,63  7715,08
   501,5  4799,95  4458,14  7696,16
     502  4799,95  4488,05  7680,29
   502,5  4799,95  4513,69  7675,41
     503  4799,95  4530,78  7652,82
   503,5  4799,95  4559,47  7639,39
     504  4799,95  4575,95  7633,29
   504,5  4799,95   4620,5  7612,54
     505  4799,95  4641,25  7544,79
   505,5  4799,95  4666,89   7498,4
     506  4799,95  4694,97  7427,59
   506,5  4799,95  4711,45   7357,4
     507  4799,95  4742,58  7281,11
   507,5  4799,95  4765,77  7226,17
     508  4799,95  4792,63   7180,4
   508,5  4799,95  4817,65  7101,66
     509  4799,95  4847,56  7019,87
   509,5  4799,95  4875,03  6931,97
     510  4799,95  4897,61  6841,03
   510,5  4799,95  4924,47  6745,81
     511  4799,95     4944  6654,26
   511,5  4799,95  4964,75  6555,99
     512  4799,95  4983,67  6440,63
   512,5  4799,95  5011,75  6319,77
     513  4799,95  5030,06  6231,27
   513,5  4799,95  5052,03  6139,71
     514  4799,95  5064,85  6018,25
   514,5  4799,95  5080,11  5908,38
     515  4799,95  5101,47   5791,8
   515,5  4799,95  5121,01  5689,87
     516  4799,95  5145,42   5591,6
   516,5  4799,95  5159,46  5473,19
     517  4799,95  5174,72  5366,98
   517,5  4799,95  5196,69  5222,94
     518  4799,95  5206,46  5099,64
   518,5  4799,95  5218,67  4983,67
     519  4799,95   5226,6  4895,17
   519,5  4799,95  5243,69  4797,51
     520  4799,95   5250,4  4690,08
   520,5  4799,95  5260,78  4574,72
     521  4799,95   5268,1  4445,94
   521,5  4799,95  5275,43  4325,08
     522  4799,95  5284,58  4215,83
   522,5  4799,95   5285,2  4107,79
     523  4799,95  5296,79  4016,24
   523,5  4799,95  5299,84  3924,07
     524  4799,95  5302,29  3813,59
   524,5  4799,95  5311,44  3710,44
     525  4799,95  5314,49  3592,03
   525,5  4799,95  5313,88   3507,8
     526  4799,95  5323,04  3401,59
   526,5  4799,95  5321,21  3306,38
     527  4799,95  5318,77  3197,73
   527,5  4799,95  5321,82  3084,81
     528  4799,95  5323,04  2976,78
   528,5  4799,95  5319,38  2871,79
     529  4799,95  5312,66  2770,47
   529,5  4799,95  5305,34  2670,98
     530  4799,95  5298,62  2586,14
   530,5  4799,95   5297,4  2517,17
     531  4799,95  5287,03  2437,21
   531,5  4799,95  5276,04  2354,81
     532  4799,95  5272,99  2280,34
   532,5  4799,95   5255,9  2222,36
     533  4799,95  5243,08  2154,61
   533,5  4799,95  5237,59  2088,08
     534  4799,95  5230,26  2035,58
   534,5  4799,95  5213,78  1986,14
     535  4799,95  5211,95  1940,98
   535,5  4799,95  5200,35  1884,82
     536  4799,95  5188,15  1846,98
   536,5  4799,95  5183,87   1801,2
     537  4799,95  5171,67  1749,93
   537,5  4799,95  5153,97  1704,15
     538  4799,95  5141,15  1657,16
   538,5  4799,95  5131,38  1627,86
     539  4799,95  5118,56  1597,95
   539,5  4799,95  5109,41  1566,82
     540  4799,95  5089,27  1535,08
   540,5  4799,95  5078,89  1516,16
     541  4799,95  5059,36  1510,67
   541,5  4799,95  5041,66  1496,02
     542  4799,95  5037,39  1492,36
   542,5  4799,95   5026,4  1496,63
     543  4799,95  4997,71  1517,38
   543,5  4799,95   4985,5  1522,26
     544  4799,95  4973,91  1514,94
   544,5  4799,95  4956,82  1513,72
     545  4799,95  4945,83  1535,69
   545,5  4799,95   4926,3  1569,26
     546  4799,95  4911,65  1598,56
   546,5  4799,95     4897  1625,42
     547  4799,95  4881,13  1661,43
   547,5  4799,95  4871,97  1697,44
     548  4799,95   4861,6  1720,02
   548,5  4799,95  4848,78   1759,7
     549  4799,95  4839,62  1798,76
   549,5  4799,95  4821,31  1829,28
     550  4799,95  4809,11  1873,23
   550,5  4799,95  4795,07  1893,37
     551  4799,95  4777,98  1931,21
   551,5  4799,95  4774,32  1969,05
     552  4799,95   4761,5   2030,7
   552,5  4799,95  4745,02  2086,86
     553  4799,95  4732,81  2129,58
   553,5  4799,95  4717,55  2154,61
     554  4799,95  4702,29   2213,2
   554,5  4799,95  4698,02  2255,32
     555  4799,95  4694,36  2311,47
   555,5  4799,95  4679,71  2391,43
     556  4799,95  4671,16  2437,82
   556,5  4799,95   4655,9  2494,58
     557  4799,95  4651,63  2559,89
   557,5  4799,95  4642,48  2614,22
     558  4799,95  4635,15  2692,34
   558,5  4799,95  4633,32  2752,77
     559  4799,95  4629,66  2810,14
   559,5  4799,95  4621,72  2860,19
     560  4799,95   4614,4  2902,92
   560,5  4799,95  4600,97  2942,59
     561  4799,95  4607,68   2990,2
   561,5  4799,95  4605,85  3041,47
     562  4799,95  4590,59  3102,51
   562,5  4799,95  4581,44   3160,5
     563  4799,95  4578,39  3202,61
   563,5  4799,95  4572,89  3259,38
     564  4799,95  4579,61   3325,3
   564,5  4799,95  4574,11  3377,18
     565  4799,95  4570,45  3432,11
   565,5  4799,95  4564,35   3472,4
     566  4799,95   4567,4  3498,64
   566,5  4799,95  4563,74  3553,58
     567  4799,95   4567,4  3617,05
   567,5  4799,95  4572,28  3681,14
     568  4799,95  4566,18  3736,08
   568,5  4799,95   4567,4  3778,19
     569  4799,95  4568,62   3819,7
   569,5  4799,95  4558,85  3877,68
     570  4799,95  4563,13  3928,95
   570,5  4799,95  4571,67  3964,96
     571  4799,95   4573,5  4016,85
   571,5  4799,95  4563,74  4044,31
     572  4799,95  4572,28  4070,56
   572,5  4799,95  4569,84  4092,53
     573  4799,95  4577,78  4132,82
   573,5  4799,95  4581,44  4154,18
     574  4799,95  4588,76   4179,2
   574,5  4799,95  4599,14  4217,05
     575  4799,95  4594,26  4232,31
   575,5  4799,95  4598,53  4259,16
     576  4799,95  4600,97  4272,59
   576,5  4799,95  4606,46  4298,84
     577  4799,95  4611,35  4328,75
   577,5  4799,95  4627,22  4357,43
     578  4799,95     4626  4383,68
   578,5  4799,95  4624,16     4391
     579  4799,95   4632,1  4389,78
   579,5  4799,95  4640,03   4408,7
     580  4799,95  4646,14  4437,39
   580,5  4799,95  4656,51   4455,7
     581  4799,95  4648,58  4465,47
   581,5  4799,95  4657,73  4468,52
     582  4799,95  4664,45   4478,9
   582,5  4799,95  4674,21  4499,65
     583  4799,95  4687,03  4515,52
   583,5  4799,95  4685,81  4517,35
     584  4799,95  4694,36  4492,94
   584,5  4799,95   4696,8  4475,23
     585  4799,95   4708,4  4477,07
   585,5  4799,95  4711,45  4475,23
     586  4799,95   4720,6  4482,56
   586,5  4799,95  4726,71  4502,09
     587  4799,95  4741,36  4492,94
   587,5  4799,95  4740,75  4494,77
     588  4799,95  4748,68  4485,61
   588,5  4799,95  4750,51  4466,69
     589  4799,95  4754,17  4457,53
   589,5  4799,95  4766,99  4460,59
     590  4799,95  4780,42  4464,86
   590,5  4799,95  4773,09  4444,11
     591  4799,95  4782,86  4433,73
   591,5  4799,95  4781,03  4401,38
     592  4799,95  4787,13  4386,73
   592,5  4799,95  4793,85  4381,85
     593  4799,95  4802,39  4359,26
   593,5  4799,95  4809,11  4334,24
     594  4799,95  4815,82  4320,81
   594,5  4799,95  4817,04  4313,49
     595  4799,95  4835,96  4298,84
   595,5  4799,95  4840,24  4284,19
     596  4799,95  4842,07  4245,73
   596,5  4799,95  4847,56   4202,4
     597  4799,95  4852,44  4178,59
   597,5  4799,95  4857,94  4174,32
     598  4799,95  4858,55  4163,33
   598,5  4799,95   4861,6  4121,22
     599  4799,95  4870,14  4090,09
   599,5  4799,95  4870,14  4062,62
     600  4799,95  4873,81  4038,21
   600,5  4799,95  4883,57  3995,48
     601  4799,95  4873,81  3987,55
   601,5  4799,95  4875,03  3963,13
     602  4799,95   4873,2  3930,78
   602,5  4799,95  4881,74  3913,08
     603  4799,95  4886,62  3911,25
   603,5  4799,95  4887,84  3892,33
     604  4799,95  4898,83  3876,46
   604,5  4799,95     4897  3867,92
     605  4799,95  4895,78  3847,16
   605,5  4799,95  4899,44  3805,66
     606  4799,95  4906,16  3770,87
   606,5  4799,95   4908,6  3745,23
     607  4799,95   4903,1  3725,09
   607,5  4799,95  4901,88  3701,28
     608  4799,95  4909,21  3674,43
   608,5  4799,95  4911,04  3647,57
     609  4799,95  4918,36  3631,09
   609,5  4799,95  4913,48  3608,51
     610  4799,95  4910,43  3593,86
   610,5  4799,95  4911,04  3559,68
     611  4799,95  4903,71   3543,2
   611,5  4799,95  4909,82  3524,89
     612  4799,95  4912,87  3509,63
   612,5  4799,95  4906,77  3494,37
     613  4799,95  4906,16  3465,07
   613,5  4799,95  4906,16  3450,42
     614  4799,95   4914,7  3423,57
   614,5  4799,95  4911,65  3395,49
     615  4799,95   4914,7  3376,57
   615,5  4799,95  4906,16   3355,2
     616  4799,95  4917,75  3338,11
   616,5  4799,95  4904,93  3335,06
     617  4799,95  4904,93  3327,13
   617,5  4799,95  4896,39  3304,54
     618  4799,95  4902,49  3279,52
   618,5  4799,95  4893,95  3270,97
     619  4799,95  4892,12  3281,35
   619,5  4799,95  4889,68  3261,82
     620  4799,95  4878,69  3243,51
   620,5  4799,95  4879,91  3247,78
     621  4799,95  4884,18  3243,51
   621,5  4799,95  4881,13  3247,17
     622  4799,95  4879,91   3260,6
   622,5  4799,95  4875,03  3262,43
     623  4799,95  4868,31  3259,99
   623,5  4799,95  4870,75  3234,96
     624  4799,95  4873,81  3224,59
   624,5  4799,95  4865,87  3230,69
     625  4799,95   4856,1   3231,3
   625,5  4799,95  4862,82  3214,82
     626  4799,95  4853,05  3214,82
   626,5  4799,95  4855,49  3218,48
     627  4799,95  4846,95  3232,52
   627,5  4799,95  4840,24  3228,25
     628  4799,95  4842,68  3227,64
   628,5  4799,95  4835,96   3231,3
     629  4799,95  4837,79  3233,13
   629,5  4799,95  4841,46  3243,51
     630  4799,95   4838,4  3253,88
   630,5  4799,95  4824,98  3241,68
     631  4799,95  4830,47  3225,81
   631,5  4799,95   4826,2   3213,6
     632  4799,95  4829,86  3234,96
   632,5  4799,95  4823,15  3252,05
     633  4799,95   4820,7  3252,66
   633,5  4799,95  4815,82  3269,14
     634  4799,95  4810,94  3276,47
   634,5  4799,95  4806,67  3274,64
     635  4799,95  4815,82  3282,57
   635,5  4799,95  4809,11  3306,38
     636  4799,95  4797,51  3330,18
   636,5  4799,95  4799,34  3324,08
     637  4799,95   4790,8  3327,13
   637,5  4799,95   4796,9  3339,34
     638  4799,95   4796,9  3362,53
   638,5  4799,95   4796,9  3379,62
     639  4799,95   4790,8  3385,72
   639,5  4799,95  4790,19  3392,44
     640  4799,95  4785,91  3386,33
   640,5  4799,95  4787,74  3383,28
     641  4799,95  4788,96  3385,72
   641,5  4799,95  4790,19  3390,61
     642  4799,95   4785,3  3399,15
   642,5  4799,95  4776,76  3400,37
     643  4799,95  4782,25  3405,26
   643,5  4799,95  4778,59  3415,02
     644  4799,95  4771,26  3421,74
   644,5  4799,95  4769,43  3439,44
     645  4799,95  4766,38  3452,86
   645,5  4799,95  4771,87  3457,75
     646  4799,95  4762,72  3473,62
   646,5  4799,95  4763,33  3496,81
     647  4799,95  4768,21  3509,02
   647,5  4799,95  4766,38  3523,06
     648  4799,95  4759,06  3538,93
   648,5  4799,95  4760,89  3541,37
     649  4799,95  4760,28  3548,08
   649,5  4799,95  4762,11  3559,07
     650  4799,95  4754,17  3563,95
   650,5  4799,95  4760,89  3565,17
     651  4799,95  4760,89  3573,72
   651,5  4799,95   4761,5  3582,26
     652  4799,95  4754,78  3599,96
   652,5  4799,95  4749,29  3591,42
     653  4799,95  4748,07  3579,21
   653,5  4799,95  4746,85  3595,08
     654  4799,95  4754,17  3621,33
   654,5  4799,95  4754,78  3641,47
     655  4799,95  4752,34  3656,12
   655,5  4799,95  4758,45  3670,77
     656  4799,95  4759,67  3679,92
   656,5  4799,95  4757,23  3693,96
     657  4799,95  4762,11  3695,18
   657,5  4799,95  4759,67  3685,42
     658  4799,95  4757,23  3689,69
   658,5  4799,95  4754,78  3686,03
     659  4799,95  4754,17   3672,6
   659,5  4799,95   4761,5   3678,7
     660  4799,95  4763,94  3700,06
   660,5  4799,95  4763,94  3715,32
     661  4799,95  4753,56  3718,38
   661,5  4799,95  4759,67  3705,56
     662  4799,95  4756,61  3693,35
   662,5  4799,95  4757,23  3712,88
     663  4799,95  4762,72  3728,75
   663,5  4799,95  4768,21  3734,24
     664  4799,95  4763,33  3742,18
   664,5  4799,95  4766,99  3751,95
     665  4799,95  4777,37  3752,56
   665,5  4799,95   4779,2  3747,06
     666  4799,95  4775,54  3750,11
   666,5  4799,95  4782,86  3747,67
     667  4799,95  4777,37  3739,13
   667,5  4799,95  4779,81  3733,63
     668  4799,95  4776,15   3731,8
   668,5  4799,95  4773,71  3720,82
     669  4799,95   4779,2  3731,19
   669,5  4799,95   4779,2  3736,08
     670  4799,95  4780,42  3753,17
   670,5  4799,95  4774,32  3754,39
     671  4799,95  4780,42  3755,61
   671,5  4799,95  4781,03  3763,54
     672  4799,95  4777,98  3783,07
   672,5  4799,95  4785,91  3793,45
     673  4799,95  4784,69     3802
   673,5  4799,95  4788,35  3795,28
     674  4799,95  4781,64   3778,8
   674,5  4799,95  4788,35  3780,63
     675  4799,95  4788,35   3784,3
   675,5  4799,95  4789,57  3778,19
     676  4799,95  4791,41  3781,24
   676,5  4799,95  4796,29   3784,3
     677  4799,95  4803,61   3778,8
   677,5  4799,95   4796,9  3780,63
     678  4799,95   4790,8  3781,85
   678,5  4799,95  4795,07  3772,09
     679  4799,95  4795,07   3749,5
   679,5  4799,95  4798,73  3752,56
